Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0937205790613956e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0754423411855379e-07,CTUh
"gold production | gold | Cutoff, U",9.748781125028118e-08,CTUh
"treatment of sewage sludge, 97% water, WWT, WW from wafer fabrication, landfarming | sewage sludge, 97% water, WWT, WW from wafer fabrication | Cutoff, U",4.402431486511223e-08,CTUh
"gold mine operation and gold production, unrefined | gold, unrefined | Cutoff, U",3.719852584288975e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1493472214144144e-08,CTUh
