Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.3996525253093446e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.309413633224789e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0611236886332264e-08,CTUh
"zinc mine operation | zinc concentrate | Cutoff, U",1.0602745075862359e-08,CTUh
"gold production | gold | Cutoff, U",6.4239184470831715e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.363996718501311e-09,CTUh
