Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.4802132377251095e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.4554759417611338e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.908871123496256e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.744570070650079e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.1136291780697495e-09,CTUh
"chloroform production | chloroform | Cutoff, U",6.119411063476422e-10,CTUh
