Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",1.1606632033535177e-06,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",1.1522157140817453e-07,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",5.4632579208666274e-08,disease incidence
"blasting | blasting | Cutoff, U",5.238969844757962e-08,disease incidence
"aluminium production, primary, liquid, prebake | aluminium, primary, liquid | Cutoff, U",4.2765583864783055e-08,disease incidence
"treatment of waste plastic, mixture, unsanitary landfill, hyperarid infiltration class (-250mm) | waste plastic, mixture | Cutoff, U",3.3493938869930665e-08,disease incidence
