Process,Contribution,Unit
"mounting, surface mount technology, Pb-free solder | mounting, surface mount technology, Pb-free solder | Cutoff, U",1.885568907056282e-09,CTUh
"chlor-alkali electrolysis, membrane cell | potassium hydroxide | Cutoff, U",9.36944431868852e-10,CTUh
"chlor-alkali electrolysis, membrane cell | sodium hydroxide, without water, in 50% solution state | Cutoff, U",5.073211976452267e-10,CTUh
"coke production | coke | Cutoff, U",2.675035880542652e-10,CTUh
"coke production, wet quenching | coke | Cutoff, U",2.493969741209939e-10,CTUh
"treatment of waste polyvinylchloride, open burning | waste polyvinylchloride | Cutoff, U",1.9116911729639104e-10,CTUh
