Process,Contribution,Unit
"treatment of non-sulfidic tailing, off-site | non-sulfidic tailing, off-site | Cutoff, U",23.04498781209928,dimensionless
"electronic component factory construction | electronic component factory | Cutoff, U",9.953306380350375,dimensionless
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",8.476335431691464,dimensionless
"road construction | road | Cutoff, U",6.772235659262151,dimensionless
"softwood forestry, spruce, sustainable forest management | sawlog and veneer log, softwood, with bark, green, measured as green volume under bark | Cutoff, U",6.681602825633249,dimensionless
"hardwood forestry, birch, sustainable forest management | wood chips, green, measured as dry mass | Cutoff, U",4.692002809078954,dimensionless
