Process,Contribution,Unit
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",25.699198418819122,"MJ, net calorific value"
"petroleum and gas production, onshore | natural gas, high pressure | Cutoff, U",6.015341907064073,"MJ, net calorific value"
"uranium production, in yellowcake, in-situ leaching | uranium, in yellowcake | Cutoff, U",5.416561445954939,"MJ, net calorific value"
"hard coal mine operation | hard coal, run-of-mine | Cutoff, U",5.036995044934294,"MJ, net calorific value"
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",3.9404424057325578,"MJ, net calorific value"
"petroleum and gas production, onshore | petroleum | Cutoff, U",3.901232565055026,"MJ, net calorific value"
