Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.2725918230900383e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.251324292327042e-07,CTUh
"gold production | gold | Cutoff, U",4.5081021698306543e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.5008596814559315e-08,CTUh
"gold mine operation and gold production, unrefined | gold, unrefined | Cutoff, U",1.720173140542132e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.4998687689950254e-08,CTUh
