Process,Contribution,Unit
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",134.89193603533826,"MJ, net calorific value"
"petroleum and gas production, onshore | natural gas, high pressure | Cutoff, U",34.01652935151694,"MJ, net calorific value"
"uranium production, in yellowcake, in-situ leaching | uranium, in yellowcake | Cutoff, U",24.101471933604188,"MJ, net calorific value"
"hard coal mine operation | hard coal, run-of-mine | Cutoff, U",24.034011647802995,"MJ, net calorific value"
"lignite mine operation | lignite | Cutoff, U",17.616479063614985,"MJ, net calorific value"
"petroleum and gas production, onshore | natural gas, high pressure | Cutoff, U",17.08744095705678,"MJ, net calorific value"
