Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.549591945195653e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.5236951935691034e-07,CTUh
"gold production | gold | Cutoff, U",1.3283591575897196e-07,CTUh
"treatment of sewage sludge, 97% water, WWT, WW from wafer fabrication, landfarming | sewage sludge, 97% water, WWT, WW from wafer fabrication | Cutoff, U",6.226596448234803e-08,CTUh
"gold mine operation and gold production, unrefined | gold, unrefined | Cutoff, U",5.068668938274847e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.045212100325189e-08,CTUh
