Process,Contribution,Unit
"capacitor production, auxilliaries and energy use | capacitor, auxilliaries and energy use | Cutoff, U",0.03792788249205469,kg NMVOC-Eq
"blasting | blasting | Cutoff, U",0.010560014541231701,kg NMVOC-Eq
"natural gas venting from petroleum/natural gas production | natural gas, vented | Cutoff, U",0.009698584290974215,kg NMVOC-Eq
"blasting | blasting | Cutoff, U",0.00528308882186655,kg NMVOC-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.0034208527252261325,kg NMVOC-Eq
"platinum group metal mine operation, ore with high palladium content | palladium | Cutoff, U",0.002902943887482623,kg NMVOC-Eq
