Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",1.5454383189490985e-07,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",5.4873176131004975e-08,disease incidence
"blasting | blasting | Cutoff, U",3.973513685469525e-08,disease incidence
"platinum group metal mine operation, ore with high palladium content | palladium | Cutoff, U",2.8663799372351855e-08,disease incidence
"blasting | blasting | Cutoff, U",1.9929810823925494e-08,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",1.1090077819460807e-08,disease incidence
