Process,Contribution,Unit
"blasting | blasting | Cutoff, U",0.004468624339959816,kg NMVOC-Eq
"blasting | blasting | Cutoff, U",0.0022520110695313606,kg NMVOC-Eq
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",0.0012194760564446811,kg NMVOC-Eq
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",0.0010910734160010035,kg NMVOC-Eq
"natural gas venting from petroleum/natural gas production | natural gas, vented | Cutoff, U",0.0008093133109855894,kg NMVOC-Eq
"ferromanganese production, high-coal, 74.5% Mn | ferromanganese, high-coal, 74.5% Mn | Cutoff, U",0.000763206191280099,kg NMVOC-Eq
