Process,Contribution,Unit
"treatment of waste wire plastic, municipal incineration FAE | waste wire plastic | Cutoff, U",6.004938714987782e-08,CTUh
"treatment of residues, MSWI[F], waste wire plastic, residual material landfill | residues, MSWI[F], waste wire plastic | Cutoff, U",4.75471234745031e-08,CTUh
"treatment of residues, MSWI[F], waste plastic, industrial electronics, residual material landfill | residues, MSWI[F], waste plastic, industrial electronics | Cutoff, U",2.166387145043146e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.971333051007356e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.904964207282333e-09,CTUh
"treatment of waste electric and electronic equipment, shredding | waste electric and electronic equipment | Cutoff, U",2.9201650783022456e-09,CTUh
