Process,Contribution,Unit
"blasting | blasting | Cutoff, U",2.308546433001651e-05,disease incidence
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",1.417758803179338e-05,disease incidence
"blasting | blasting | Cutoff, U",1.1600455740529068e-05,disease incidence
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.011001563800855e-05,disease incidence
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",9.045515903314534e-06,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",8.946113077731215e-06,disease incidence
