Process,Contribution,Unit
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",0.0673488981700969,mol N-Eq
"electricity production, hard coal | electricity, high voltage | Cutoff, U",0.06442858259846328,mol N-Eq
"electricity production, hard coal | electricity, high voltage | Cutoff, U",0.04798340613029933,mol N-Eq
"blasting | blasting | Cutoff, U",0.04470738168864396,mol N-Eq
"electricity production, hard coal | electricity, high voltage | Cutoff, U",0.03350839984752166,mol N-Eq
"transport, freight, sea, container ship, heavy fuel oil | transport, freight, sea, container ship, heavy fuel oil | Cutoff, U",0.033142284313215226,mol N-Eq
