Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",2.9608161883948295e-07,disease incidence
"blasting | blasting | Cutoff, U",6.202895401403548e-08,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",3.831394135061195e-08,disease incidence
"blasting | blasting | Cutoff, U",3.1049501263972484e-08,disease incidence
"platinum group metal mine operation, ore with high palladium content | palladium | Cutoff, U",3.1022100084941096e-08,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",2.2576297218992046e-08,disease incidence
