Process,Contribution,Unit
"transmission network construction, electricity, high voltage | transmission network, electricity, high voltage | Cutoff, U",13666.097054053726,dimensionless
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | Cutoff, U",-361.1998454764616,dimensionless
"hardwood forestry, mixed species, sustainable forest management | wood chips, green, measured as dry mass | Cutoff, U",229.21270893943202,dimensionless
"road construction | road | Cutoff, U",184.6855214362892,dimensionless
"softwood forestry, mixed species, sustainable forest management | wood chips, green, measured as dry mass | Cutoff, U",169.1976412155965,dimensionless
"electricity production, hydro, run-of-river | electricity, high voltage | Cutoff, U",-82.55432414650068,dimensionless
