Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",3.413877998469453e-07,disease incidence
"blasting | blasting | Cutoff, U",1.1747221386564157e-07,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",1.0614314264437327e-07,disease incidence
"blasting | blasting | Cutoff, U",5.891603277553151e-08,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",4.2067676619115875e-08,disease incidence
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.5639492522926375e-08,disease incidence
