Process,Contribution,Unit
"chlor-alkali electrolysis, membrane cell | sodium hydroxide, without water, in 50% solution state | Cutoff, U",1.052449905795901e-10,CTUh
"chlor-alkali electrolysis, membrane cell | chlorine, gaseous | Cutoff, U",1.0008379499733209e-10,CTUh
"chlor-alkali electrolysis, average production | chlorine, gaseous | Cutoff, U",3.301913380696293e-11,CTUh
"coke production | coke | Cutoff, U",2.745621115955251e-11,CTUh
"coke production, wet quenching | coke | Cutoff, U",2.5601904963372215e-11,CTUh
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",2.2121466140342536e-11,CTUh
