Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.163188968040405e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1270377944360778e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.2510347586602027e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.549520997801372e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.6274617001741468e-07,CTUh
"zinc mine operation | copper concentrate, sulfide ore | Cutoff, U",5.171361820832907e-08,CTUh
