Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.145193712812186e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.042495350336099e-09,CTUh
"zinc mine operation | zinc concentrate | Cutoff, U",1.4520068338619946e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.2076352301079603e-09,CTUh
"treatment of lignite ash, opencast refill | lignite ash | Cutoff, U",9.52770362620863e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",7.242686902459739e-10,CTUh
