Process,Contribution,Unit
"blasting | blasting | Cutoff, U",0.00208586250268705,kg N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.0010470950027356392,kg N-Eq
"blasting | blasting | Cutoff, U",0.001044345291115638,kg N-Eq
"diesel, burned in diesel-electric generating set, 10MW | diesel, burned in diesel-electric generating set, 10MW | Cutoff, U",0.0006050061239640433,kg N-Eq
"electricity production, hard coal, conventional | electricity, high voltage | Cutoff, U",0.0004885019219069925,kg N-Eq
"electricity production, hard coal | electricity, high voltage | Cutoff, U",0.00045136148210221064,kg N-Eq
