Process,Contribution,Unit
"mine construction, gold | mine infrastructure, gold | Cutoff, U",11.006735870729086,dimensionless
"treatment of non-sulfidic tailing, off-site | non-sulfidic tailing, off-site | Cutoff, U",9.460666217301156,dimensionless
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",7.143913538196104,dimensionless
"softwood forestry, spruce, sustainable forest management | sawlog and veneer log, softwood, with bark, green, measured as green volume under bark | Cutoff, U",6.940184222558437,dimensionless
"printed wiring board mounting facility construction | printed wiring board mounting facility | Cutoff, U",4.936533733926873,dimensionless
"hardwood forestry, birch, sustainable forest management | wood chips, green, measured as dry mass | Cutoff, U",4.339145230473153,dimensionless
