Flow,Amount,Unit,Is input
Water,0.06132093985187451,m3,False
"Transformation, to industrial area",0.00044957214479742294,m2,True
"Transformation, to lake, artificial",0.00028048559959790634,m2,True
"Water, turbine use, unspecified natural origin",39.55574831832205,m3,True
"Transformation, from forest, unspecified",0.00034215905878404694,m2,True
"Energy, potential (in hydropower reservoir), converted",5.203322248842278,MJ,True
"Carbon dioxide, from soil or biomass stock",0.011973718653259512,kg,False
Water,39.9489481416715,m3,False
"Methane, non-fossil",0.00043002063290507647,kg,False
"Volume occupied, reservoir",0.30875377745307087,m3*a,True
"Occupation, lake, artificial",0.03760851093488284,m2*a,True
Water,0.6815773794907237,m3,False
"Particulate Matter, > 2.5 um and < 10um",0.0001279648467892204,kg,False
"Hydrocarbons, unspecified",3.5433209640569298e-06,kg,False
Cadmium II,1.268204375586627e-07,kg,False
"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",2.4868375348856437e-12,kg,False
Selenium IV,1.5372232528656676e-08,kg,False
Chromium VI,6.647136470655581e-09,kg,False
Vanadium V,1.801617772267901e-09,kg,False
Copper ion,3.0562585702204036e-06,kg,False
"TOC, Total Organic Carbon",0.0004148273977325997,kg,False
Ammonia,0.0012295649814516205,kg,False
Arsenic ion,1.1750738844710376e-07,kg,False
Chromium III,4.4612049468307603e-07,kg,False
Zinc II,3.962218698019471e-06,kg,False
Nitrogen,6.771758283163028e-07,kg,False
"Water, unspecified natural origin",0.026893039547993196,m3,True
"AOX, Adsorbable Organic Halides",1.4508021729070768e-07,kg,False
Benzene,2.6756126592278084e-06,kg,False
Rhodium III,7.954209980527814e-11,kg,False
Mercury II,2.9618020168519348e-09,kg,False
Chloride,0.007990900070234152,kg,False
Tin ion,1.6706906043357603e-07,kg,False
Formaldehyde,3.6794376875673587e-06,kg,False
Nickel II,4.857663387833145e-07,kg,False
Sulfate,0.0008867527591533866,kg,False
Sulfide,3.126945812889071e-06,kg,False
Selenium IV,3.672050782587774e-09,kg,False
"Suspended solids, unspecified",3.421470948629868e-05,kg,False
Nitrogen oxides,0.010004342438961677,kg,False
Tellurium,1.206309794204641e-10,kg,False
Platinum,7.954209980527814e-11,kg,False
"PAH, polycyclic aromatic hydrocarbons",3.95242839742587e-10,kg,False
Beryllium II,9.459027609942755e-10,kg,False
Palladium II,8.230691299218062e-11,kg,False
Vanadium V,8.142839200499239e-07,kg,False
Copper ion,1.1330715347340803e-06,kg,False
Antimony ion,1.9497784363468833e-07,kg,False
Ammonium,4.2459206765404834e-05,kg,False
Cobalt II,5.292752383538463e-08,kg,False
Arsenic ion,4.312129899319139e-09,kg,False
Fluoride,3.9985294548937886e-06,kg,False
Barium II,7.041446280315548e-07,kg,False
Hydrogen fluoride,8.10344011199257e-06,kg,False
Lead II,2.0223809478083247e-06,kg,False
Hydrochloric acid,5.7508394878389e-05,kg,False
Boron,3.5942098098762516e-08,kg,False
Chromium III,4.481646649666823e-06,kg,False
Sodium I,0.004682837435505885,kg,False
"NMVOC, non-methane volatile organic compounds",0.0016593718854359797,kg,False
t-Butyl methyl ether,1.7971049049381227e-09,kg,False
Cyanide,4.732365377738942e-06,kg,False
"Heat, waste",0.13682015047332233,MJ,False
Nickel II,6.292654709126502e-07,kg,False
Hydrogen sulfide,7.98569102435922e-05,kg,False
Cobalt II,2.8175108333550238e-09,kg,False
Mercury II,1.8796815739990393e-08,kg,False
Benzene,1.293603916613437e-05,kg,False
"Particulate Matter, < 2.5 um",0.0004322937536999498,kg,False
"Carbon monoxide, fossil",0.003838502059819495,kg,False
Cadmium II,1.4242438487714868e-08,kg,False
"Xylenes, unspecified",1.69021622745314e-06,kg,False
Dinitrogen monoxide,8.885107259245546e-05,kg,False
Toluene,8.378545617638941e-07,kg,False
"Particulate Matter, > 10 um",0.001048331072259785,kg,False
Thallium I,3.410076093669399e-09,kg,False
Aluminium III,5.257222149157617e-08,kg,False
Nitrate,4.296873891601025e-06,kg,False
"Xylenes, unspecified",3.8741303486407416e-08,kg,False
Nitrite,7.73516927543113e-09,kg,False
"BOD5, Biological Oxygen Demand",0.0013338979902625123,kg,False
Molybdenum VI,8.985524524690628e-10,kg,False
"Heat, waste",0.02359604706711631,MJ,False
Water,0.030488557214320283,m3,False
Benzo(a)pyrene,3.0789487710625103e-09,kg,False
"Water, cooling, unspecified natural origin",0.4180978340565071,m3,True
Manganese II,2.6762985039622434e-07,kg,False
Zinc II,5.540666459827472e-07,kg,False
Iron ion,2.4746998476586713e-05,kg,False
Manganese II,8.925737841624308e-08,kg,False
Toluene,2.0777475640821393e-07,kg,False
"PAH, polycyclic aromatic hydrocarbons",5.74983937638444e-07,kg,False
Lead II,4.3721203979655224e-07,kg,False
Tin ion,9.07850778428662e-10,kg,False
Phenol,4.4446203077216575e-06,kg,False
"Carbon dioxide, fossil",0.5412209539330333,kg,False
"Methane, fossil",4.964051840218473e-05,kg,False
Phosphorus,9.222093971700409e-08,kg,False
"Carbon dioxide, non-fossil",0.007261738337509653,kg,False
Sulfur dioxide,0.0008856431962526943,kg,False
"DOC, Dissolved Organic Carbon",0.0004163809889463613,kg,False
"COD, Chemical Oxygen Demand",0.00134083523759793,kg,False
"Water, well, in ground",0.018943937858649208,m3,True
"DOC, Dissolved Organic Carbon",0.008178558292188557,kg,False
Chloride,0.008776405362381756,kg,False
"COD, Chemical Oxygen Demand",0.004708928642268425,kg,False
Phenol,1.966709257480511e-05,kg,False
Chlorine,1.340473915077989e-05,kg,False
"Water, river",0.031735146945582424,m3,True
Sodium I,0.022586832395856366,kg,False
"Carbon dioxide, fossil",0.6915715663106856,kg,False
Phenol,5.028133635609035e-07,kg,False
"TOC, Total Organic Carbon",0.0023118247093707888,kg,False
"BOD5, Biological Oxygen Demand",0.0015088028614053954,kg,False
Hydrogen,0.00037754560372037205,kg,False
Ammonia,2.2355071971160397e-05,kg,False
Benzene,1.407923877141363e-05,kg,False
"NMVOC, non-methane volatile organic compounds",0.00306293484251006,kg,False
Nickel II,2.5669656173400823e-05,kg,False
"PAH, polycyclic aromatic hydrocarbons",3.164453396062767e-06,kg,False
"Carbon dioxide, fossil",4.321071454491635,kg,False
Selenium IV,1.2916792290586473e-06,kg,False
Lead II,4.4861477254276515e-08,kg,False
"Methane, fossil",0.013976634289530807,kg,False
Sulfur dioxide,0.0494886897744846,kg,False
Cadmium II,8.37077801410624e-09,kg,False
Benzo(a)pyrene,3.171438121432537e-08,kg,False
Dinitrogen monoxide,8.001555490595558e-05,kg,False
Copper ion,5.183252085643999e-06,kg,False
"Carbon monoxide, fossil",0.0029803093412482952,kg,False
Zinc II,9.313709965019375e-07,kg,False
"Particulate Matter, < 2.5 um",0.006462495943937825,kg,False
Cadmium II,4.221560341353237e-06,kg,False
Chromium III,5.900997756957413e-06,kg,False
Nitrogen oxides,0.012453858804912968,kg,False
Zinc II,1.3850778398747237e-05,kg,False
"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",2.450223705103423e-13,kg,False
Dinitrogen monoxide,0.00010717793222104894,kg,False
"Carbon monoxide, fossil",0.0005172397715219701,kg,False
Sulfur dioxide,0.002573185889154498,kg,False
"NMVOC, non-methane volatile organic compounds",0.0017865146147850947,kg,False
"Methane, fossil",0.0005439140355390641,kg,False
Nitrogen oxides,0.001469792954628274,kg,False
Oxygen,0.610489587842537,kg,True
"Heat, waste",0.8529125981721698,MJ,False
Mercury II,7.985111255433953e-09,kg,False
Non-hazardous waste disposed,33.28365161145975,kg,False
"Occupation, dump site",0.13572738932197487,m2*a,True
"Transformation, from unspecified",0.007251789387757513,m2,True
"Transformation, to dump site",0.0010668254358426282,m2,True
Sulfur hexafluoride,1.012131480441247e-06,kg,False
"Particulate Matter, > 10 um",0.008735800861313026,kg,False
Nickel II,3.209808436699716e-06,kg,False
"COD, Chemical Oxygen Demand",1.2218849420753423e-05,kg,False
Sulfate,0.021541867825085093,kg,False
Manganese II,6.26452218298653e-05,kg,False
"DOC, Dissolved Organic Carbon",5.654065057494865e-05,kg,False
"TOC, Total Organic Carbon",5.654065057494865e-05,kg,False
Iron ion,0.0011234521334525353,kg,False
