Process,Contribution,Unit
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",5.620089786551241e-08,CTUh
"treatment of tyre wear emissions, lorry | tyre wear emissions, lorry | Cutoff, U",3.536940034126105e-08,CTUh
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",2.2838777268176794e-08,CTUh
"cast iron production | cast iron | Cutoff, U",1.6829104313276427e-08,CTUh
"treatment of tyre wear emissions, lorry | tyre wear emissions, lorry | Cutoff, U",1.4375197239570697e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.1570923904187088e-08,CTUh
