Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.3714116197913974e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.298356670502244e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",8.590568375992768e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.1521184137635185e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.2888042108274306e-08,CTUh
"glass fibre production | glass fibre | Cutoff, U",2.6638330734170025e-08,CTUh
