Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",2.6088879246678325e-07,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",6.419478732095896e-08,disease incidence
"blasting | blasting | Cutoff, U",4.776715009136982e-08,disease incidence
"platinum group metal mine operation, ore with high palladium content | palladium | Cutoff, U",2.7555878189957885e-08,disease incidence
"blasting | blasting | Cutoff, U",2.3915957165763623e-08,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",2.1561297235405903e-08,disease incidence
