Process,Contribution,Unit
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",0.0002529932485696045,kg Sb-Eq
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",0.00021450088027693097,kg Sb-Eq
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",7.99199578377429e-05,kg Sb-Eq
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",5.157826715372514e-05,kg Sb-Eq
"copper production, cathode, solvent extraction and electrowinning process | copper, cathode | Cutoff, U",4.1391469848037515e-05,kg Sb-Eq
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",4.00264423429056e-05,kg Sb-Eq
