Process,Contribution,Unit
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.006298728014825629,kg CO2-Eq
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.004680428307415359,kg CO2-Eq
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.004243900779862645,kg CO2-Eq
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.0023258746162231653,kg CO2-Eq
"anaerobic digestion of manure | biogas | Cutoff, U",0.0022105446883488875,kg CO2-Eq
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.0017959178190659665,kg CO2-Eq
