Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.5016411256486698e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.4765457272221985e-07,CTUh
"treatment of wood ash mixture, pure, landfarming | wood ash mixture, pure | Cutoff, U",3.690132195483928e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.9509805728848817e-08,CTUh
"steel production, electric, low-alloyed | steel, low-alloyed | Cutoff, U",2.5833858999875393e-08,CTUh
"clinker production | clinker | Cutoff, U",2.5350499175185745e-08,CTUh
