Process,Contribution,Unit
"blasting | blasting | Cutoff, U",1.9896444473826536,mol N-Eq
"blasting | blasting | Cutoff, U",1.000607104327765,mol N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.24539087860686895,mol N-Eq
"transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | Cutoff, U",0.19390935347235108,mol N-Eq
"iron sinter production | iron sinter | Cutoff, U",0.10277327351396105,mol N-Eq
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",0.07054233481102333,mol N-Eq
