Process,Contribution,Unit
"blasting | blasting | Cutoff, U",1.0042990499860305,kg N-Eq
"blasting | blasting | Cutoff, U",0.5044731034215161,kg N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.1225688531902801,kg N-Eq
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",0.037560180202351905,kg N-Eq
"transport, freight, sea, container ship, heavy fuel oil | transport, freight, sea, container ship, heavy fuel oil | Cutoff, U",0.030214564666372786,kg N-Eq
"electricity production, hard coal | electricity, high voltage | Cutoff, U",0.026118850245277013,kg N-Eq
