Process,Contribution,Unit
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.00032351658176421616,kg CO2-Eq
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.00023592235251421225,kg CO2-Eq
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | Cutoff, U",0.00021242367283247007,kg CO2-Eq
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | Cutoff, U",0.00020761195206557667,kg CO2-Eq
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | Cutoff, U",0.00020442135210357174,kg CO2-Eq
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | Cutoff, U",0.00019911696414039396,kg CO2-Eq
