Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.8802348888341196e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.832100457202933e-07,CTUh
"gold production | gold | Cutoff, U",6.750921165703624e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.66015212098241e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.3946268385118397e-08,CTUh
"treatment of sewage sludge, 97% water, WWT, WW from wafer fabrication, landfarming | sewage sludge, 97% water, WWT, WW from wafer fabrication | Cutoff, U",3.182398016422087e-08,CTUh
