Process,Contribution,Unit
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",6.783630687079046e-10,CTUh
"chlor-alkali electrolysis, membrane cell | potassium hydroxide | Cutoff, U",4.8038656334338e-10,CTUh
"chlor-alkali electrolysis, membrane cell | sodium hydroxide, without water, in 50% solution state | Cutoff, U",4.094374141266031e-10,CTUh
"chlor-alkali electrolysis, membrane cell | chlorine, gaseous | Cutoff, U",2.9388562843215595e-10,CTUh
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",1.695907356529691e-10,CTUh
"coke production | coke | Cutoff, U",9.278899687426773e-11,CTUh
