Flow,Amount,Unit,Is input
Benzo(a)pyrene,2.2424576214193704e-07,kg,False
Dinitrogen monoxide,0.00014904281181722087,kg,False
Copper ion,4.7875015779535784e-05,kg,False
"Carbon monoxide, fossil",0.005221127965216139,kg,False
Zinc II,2.448819619010602e-06,kg,False
"Particulate Matter, < 2.5 um",0.012456652632951693,kg,False
Cadmium II,5.738543164269755e-05,kg,False
Chromium III,4.686117385251048e-05,kg,False
Nitrogen oxides,0.022780104231203926,kg,False
Zinc II,0.00015744785255897894,kg,False
"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",5.134513914316135e-13,kg,False
Dinitrogen monoxide,0.00028416613757980657,kg,False
"Carbon monoxide, fossil",0.0013147642771075799,kg,False
Sulfur dioxide,0.006244682509143667,kg,False
"NMVOC, non-methane volatile organic compounds",0.002450683987778086,kg,False
"Methane, fossil",0.0007576746508398439,kg,False
Nitrogen oxides,0.0034091273808463116,kg,False
Oxygen,0.9838118966637635,kg,True
"Heat, waste",2.2815458777239197,MJ,False
Mercury II,2.4384564487639415e-08,kg,False
Non-hazardous waste disposed,99.40726963292157,kg,False
"Occupation, dump site",0.5290063416044699,m2*a,True
"Transformation, from unspecified",0.013528415871391766,m2,True
"Transformation, to dump site",0.004146373377747188,m2,True
Sulfur hexafluoride,1.9047793492120682e-06,kg,False
"Particulate Matter, > 10 um",0.02429043478942325,kg,False
Nickel II,7.418988138086834e-06,kg,False
"COD, Chemical Oxygen Demand",4.281290988615574e-05,kg,False
Sulfate,0.04658952567911163,kg,False
Manganese II,0.00014054658323320188,kg,False
"DOC, Dissolved Organic Carbon",0.000140799026441197,kg,False
"TOC, Total Organic Carbon",0.000140799026441197,kg,False
Iron ion,0.002290716508729591,kg,False
Chromium III,1.1499756389675777e-08,kg,False
Dissolved solids,0.00048381763335648986,kg,False
Arsenic ion,3.676795605558493e-06,kg,False
Cadmium II,1.488354298496104e-06,kg,False
Lead II,1.9113702343321354e-06,kg,False
"Occupation, industrial area",0.07568688795405897,m2*a,True
Selenium IV,6.295996447993998e-07,kg,False
"BOD5, Biological Oxygen Demand",8.232571119575967e-06,kg,False
"Solids, inorganic",0.0038984656141726956,kg,False
Tin ion,3.1050966146796206e-06,kg,False
Chloride,0.04135906680521369,kg,False
Copper ion,3.600193219707964e-05,kg,False
Uranium alpha,0.0056575155717807435,kBq,False
"Transformation, to mineral extraction site",0.005054074535450185,m2,True
Uranium,3.4629772329068677e-05,kg,True
Radon-222,18.374164572199803,kBq,False
Radium-226,0.2877944881359306,kBq,False
Gangue,117.35672628308517,kg,True
"Suspended solids, unspecified",0.00033861208033081466,kg,False
"Transformation, from industrial area",8.79979812620849e-06,m2,True
Molybdenum VI,7.272223040165421e-06,kg,False
Sulfate,0.02265917784202759,kg,False
Cadmium II,7.692695463664438e-07,kg,False
Aluminium III,0.00012569361202931776,kg,False
Nitrate,0.0014199991497164143,kg,False
Magnesium,0.001488998407423419,kg,False
Lead II,8.831400094794613e-06,kg,False
Arsenic ion,5.273937399016751e-06,kg,False
Selenium IV,2.7942811353176902e-06,kg,False
Uranium alpha,0.0003412754352577564,kBq,False
Ammonium,0.0001382682466466528,kg,False
"Occupation, mineral extraction site",0.16705178081806948,m2*a,True
Zinc II,0.00018071481774317415,kg,False
Barium II,6.997914449080375e-05,kg,False
Iron ion,0.00019515564789755285,kg,False
Thorium-230,0.012277035480598258,kBq,False
Vanadium V,4.079645752198577e-06,kg,False
Manganese II,9.199858593842392e-06,kg,False
"Transformation, to unspecified",0.005774139917994285,m2,True
"Energy, solar, converted",0.06350420705934096,MJ,True
"Transformation, from pasture, man made",0.0004768506639130038,m2,True
"Occupation, river, artificial",0.012507380602398852,m2*a,True
"Transformation, from shrub land, sclerophyllous",0.0002611668511148966,m2,True
"Transformation, to river, artificial",0.00014188871497425266,m2,True
Nitrobenzene,1.393201606679943e-07,kg,False
Aniline,3.4926809501461274e-08,kg,False
Chlorine,0.00028447569501598705,kg,False
Vinyl chloride,3.5870476036436166e-07,kg,False
"1,1,2-Trichloroethane",3.5370050467356256e-09,kg,False
Zirconium-95,0.0015670420876318163,kBq,False
Niobium-95,0.003839704351203758,kBq,False
"Hydrocarbons, unspecified",3.177110762579673e-05,kg,False
Technetium-99m,1.269259555224897e-05,kBq,False
Antimony-124,0.0034814417013367817,kBq,False
"Noble gases, radioactive, unspecified",200.1149215279491,kBq,False
Cobalt-58,0.0011433952132355722,kBq,False
Antimony-125,4.237340488590575e-05,kBq,False
Molybdenum-99,4.766675990632498e-07,kBq,False
Chromium-51,9.959978234749667e-05,kBq,False
Zinc-65,0.00029467166527290804,kBq,False
Iodine-131,0.0006794159269757011,kBq,False
Antimony-125,2.2850098402681016e-08,kBq,False
Tritium,19.793493001144977,kBq,False
Antimony-122,8.827559382917372e-07,kBq,False
Cobalt-60,1.4387735085597937e-07,kBq,False
Ruthenium-103,2.8540450857150477e-07,kBq,False
Silver-110,3.05644478634162e-09,kBq,False
Strontium-89,1.0348944551203918e-05,kBq,False
Water,0.007687509994693035,m3,False
Barium-140,4.950575702635173e-07,kBq,False
Xenon-133,0.7005462228078194,kBq,False
Caesium-136,2.7439648081854126e-07,kBq,False
Iodine-133,1.777229875764024e-06,kBq,False
Tellurium-132,8.222129425238941e-08,kBq,False
Zirconium-95,5.686462581333812e-08,kBq,False
Krypton-85m,0.013570568402112619,kBq,False
Tellurium-123m,1.7273656878086102e-06,kBq,False
Cobalt-60,0.0006575678753508952,kBq,False
Niobium-95,3.688719602906616e-06,kBq,False
Iodine-133,1.079187675934699e-06,kBq,False
"Radioactive species, alpha emitters",1.4774024590780936e-05,kBq,False
Carbon-14,0.00038397038259402604,kBq,False
Lanthanum-140,1.6936381597704902e-06,kBq,False
Cerium-144,4.706729670980484e-07,kBq,False
Cobalt-57,8.710379391108139e-06,kBq,False
Carbon-14,0.04508475961038093,kBq,False
Antimony-124,1.0383835550679362e-09,kBq,False
"Aerosols, radioactive, unspecified",2.2389299152978685e-06,kBq,False
Manganese-54,3.271343886763549e-05,kBq,False
Caesium-137,1.0659051057812857e-07,kBq,False
Iron-59,0.0031318484225915043,kBq,False
Xenon-135,0.23071539036830907,kBq,False
Cerium-141,6.293729095076219e-07,kBq,False
Caesium-137,0.00023505632198695588,kBq,False
Caesium-134,2.581099304028634e-05,kBq,False
Sodium-24,1.00779612675291e-05,kBq,False
"Radioactive species, other beta emitters",1.0403590194619397e-07,kBq,False
Iodine-131,0.00017054485378549322,kBq,False
Cobalt-58,2.138766877280306e-08,kBq,False
Strontium-90,0.004103220586813802,kBq,False
Silver-110,0.00035211337189185415,kBq,False
"Transformation, from dump site",9.814319199804324e-05,m2,True
"Transformation, to forest, unspecified",0.0002583182732309576,m2,True
Vanadium V,0.0005404860457833761,kg,False
"Transformation, from traffic area, road network",5.888625869913925e-05,m2,True
"Transformation, to traffic area, road network",0.00016841674032961617,m2,True
Silicon,0.3568660969323132,kg,False
"Transformation, to shrub land, sclerophyllous",0.0002029802497988353,m2,True
"Occupation, shrub land, sclerophyllous",0.001014894852883639,m2*a,True
Hazardous waste disposed,90.12082436109958,kg,False
"Waste mass, total, placed in landfill",2.5308979958713684,kg,True
"Occupation, traffic area, road network",0.02690085295970751,m2*a,True
Molybdenum VI,0.0005230480613171481,kg,False
"Occupation, construction site",0.004780350336449351,m2*a,True
"Transformation, to pasture, man made",6.642133459414881e-05,m2,True
Silicon,0.0013848073414616327,kg,False
Iron ion,0.9245051825668559,kg,False
Zinc II,4.224652628561259e-06,kg,False
Propylene,6.1975496310295865e-06,kg,False
"Hydrocarbons, aliphatic, alkanes, cyclic",1.0088493929845042e-05,kg,False
"Particulate Matter, < 2.5 um",0.0016461151574813893,kg,False
Propylene oxide,1.499160648889973e-07,kg,False
"PAH, polycyclic aromatic hydrocarbons",3.8549560616711346e-07,kg,False
Methyl ethyl ketone,0.007521897388732244,kg,False
Heptane,2.0111265315435587e-06,kg,False
Copper ion,1.892920998103782e-06,kg,False
Ethane,7.122089905543067e-06,kg,False
Nickel II,1.4644037496504898e-06,kg,False
Toluene,2.9390149337941527e-06,kg,False
Benzene,8.3139730243101e-05,kg,False
Isohexane,4.538154603040971e-08,kg,False
Ethylene oxide,2.092326779969077e-07,kg,False
1-Pentene,5.090701899096736e-10,kg,False
o-Xylene,4.985066190858722e-09,kg,False
Pentane,5.633460323888905e-05,kg,False
Ethylene,2.7162534491060852e-05,kg,False
Cadmium II,2.7994030509527136e-08,kg,False
Propane,6.096525001656933e-06,kg,False
Acetone,0.0020396638528861867,kg,False
m-Xylene,3.4766199413480043e-07,kg,False
Acrolein,7.526345739722062e-09,kg,False
Chromium VI,1.6549241562615012e-08,kg,False
Formaldehyde,7.845642236916443e-06,kg,False
Benzaldehyde,2.3957713777462325e-09,kg,False
Butane,3.6686535526525125e-06,kg,False
Selenium IV,8.369779719496573e-08,kg,False
Styrene,4.673465141425307e-07,kg,False
Hexane,3.3042778995543537e-06,kg,False
Acetaldehyde,2.4524139837710435e-06,kg,False
Chromium III,1.9527034363122314e-07,kg,False
Ammonia,0.00017023893157589034,kg,False
Lead II,7.973919086682628e-07,kg,False
Hydrogen,0.00010130751973926765,kg,False
Ethylene,6.622971387038745e-10,kg,False
Lead II,0.0004216406679774056,kg,False
Propane,8.889681091636375e-05,kg,False
Arsenic ion,0.00016506905477323922,kg,False
"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",1.5824785633347883e-11,kg,False
Propionic acid,4.792334704240951e-07,kg,False
Butane,0.00012995524500290003,kg,False
Acenaphthene,4.974028279733237e-08,kg,False
Beryllium II,8.057950461947503e-08,kg,False
Hexane,6.26864443796944e-05,kg,False
Manganese II,6.5119294993231e-05,kg,False
Acetaldehyde,1.0767042478004799e-05,kg,False
Formaldehyde,2.0489824732167528e-05,kg,False
Cobalt II,1.6285239716351186e-06,kg,False
Pentane,0.00011724950523206968,kg,False
Acetic acid,4.130523905520529e-06,kg,False
Toluene,1.813533193489166e-05,kg,False
Ethane,0.0001548118928517373,kg,False
Mercury II,1.1979993353615435e-06,kg,False
Scandium,4.499769114402332e-06,kg,False
Lead II,0.013123075698521242,kg,False
Cadmium II,0.00033970008726883877,kg,False
Molybdenum VI,1.6070078083266886e-05,kg,False
Vanadium V,4.65981286442629e-07,kg,False
Thallium I,1.1047293063901739e-07,kg,False
Antimony ion,1.8669607675170174e-06,kg,False
Iodide,9.451869703356373e-08,kg,False
Boron,2.88121038328986e-06,kg,False
Thallium I,0.0005760163796687317,kg,False
Magnesium,0.0033821362798097847,kg,False
Potassium I,0.000296618486833548,kg,False
Barium II,0.01750354462276851,kg,False
Bromine,6.184990284423414e-05,kg,False
Aluminium III,0.0008360596722502058,kg,False
