Process,Contribution,Unit
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.01942419282329023,kg N-Eq
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014, renewable energy products | electricity, high voltage, renewable energy products | Cutoff, U",0.01240412956147434,kg N-Eq
"clinker production | clinker | Cutoff, U",0.004770370892016472,kg N-Eq
"heat and power co-generation, biogas, gas engine, renewable energy products | electricity, high voltage, renewable energy products | Cutoff, U",0.0033084417953344034,kg N-Eq
"blasting | blasting | Cutoff, U",0.002752655400325417,kg N-Eq
"transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | Cutoff, U",0.0018437511764365373,kg N-Eq
