Process,Contribution,Unit
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",4.329857626329533e-09,CTUh
"treatment of tyre wear emissions, lorry | tyre wear emissions, lorry | Cutoff, U",2.7249484702854677e-09,CTUh
"cast iron production | cast iron | Cutoff, U",1.8813800850833726e-09,CTUh
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",1.759556478391063e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.384326201917652e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.3611913683039812e-09,CTUh
