Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1568661894161392e-05,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1208206819700107e-05,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.238609421761682e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.542069010432179e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.6227047971935475e-06,CTUh
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",9.873109793187927e-07,CTUh
