Process,Contribution,Unit
"magnesium production, pidgeon process | magnesium | Cutoff, U",4.135625831019556e-06,disease incidence
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",3.7723385427500783e-06,disease incidence
"ferrosilicon production | ferrosilicon | Cutoff, U",1.0761519032535789e-06,disease incidence
"ferrosilicon production | ferrosilicon | Cutoff, U",8.9320607970047e-07,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",8.052642152909928e-07,disease incidence
"aluminium production, primary, liquid, prebake | aluminium, primary, liquid | Cutoff, U",6.22560828566306e-07,disease incidence
