Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.1717879433303377e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.118781082501477e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.233103530668884e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.738249446334491e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.3862748354899316e-08,CTUh
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",1.4540215828481422e-08,CTUh
