Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0979233542431031e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0795748796669579e-07,CTUh
"zinc mine operation | zinc concentrate | Cutoff, U",8.920812349107579e-08,CTUh
"aluminium hydroxide production | aluminium hydroxide | Cutoff, U",7.731306201055739e-08,CTUh
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",4.559011259787281e-08,CTUh
"treatment of lignite ash, opencast refill | lignite ash | Cutoff, U",3.0130606445408345e-08,CTUh
