Process,Contribution,Unit
"treatment of water discharge from petroleum/natural gas extraction, onshore | water discharge from petroleum/natural gas extraction, onshore | Cutoff, U",0.5095049150212265,CTUe
"bisphenol A production, powder | bisphenol A, powder | Cutoff, U",0.19835257196852488,CTUe
"soy-based resin production | polyester resin, unsaturated | Cutoff, S",0.17008602202824702,CTUe
"bisphenol A production, powder | bisphenol A, powder | Cutoff, U",0.13487663344958445,CTUe
"sugarcane production | sugarcane | Cutoff, U",0.1344418611038878,CTUe
"transistor production, auxilliaries and energy use | transistor, auxilliaries and energy use | Cutoff, U",0.11993105154526727,CTUe
