Process,Contribution,Unit
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",5.3912649042877934e-09,CTUh
"chlor-alkali electrolysis, membrane cell | sodium hydroxide, without water, in 50% solution state | Cutoff, U",2.846429780224056e-09,CTUh
"aluminium production, primary, ingot | aluminium, primary, ingot | Cutoff, U",2.7800873060241802e-09,CTUh
"chlor-alkali electrolysis, membrane cell | chlorine, gaseous | Cutoff, U",2.019416889041672e-09,CTUh
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",1.3478159929890154e-09,CTUh
"treatment of waste plastic, mixture, open burning | waste plastic, mixture | Cutoff, U",8.997486476979573e-10,CTUh
