Process,Contribution,Unit
"blasting | blasting | Cutoff, U",16.5013637864972,mol N-Eq
"blasting | blasting | Cutoff, U",8.288859976694646,mol N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",1.3440509306148027,mol N-Eq
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",0.41132742329567895,mol N-Eq
"transport, freight, sea, container ship, heavy fuel oil | transport, freight, sea, container ship, heavy fuel oil | Cutoff, U",0.336119137146659,mol N-Eq
"electricity production, hard coal | electricity, high voltage | Cutoff, U",0.28603162479403615,mol N-Eq
