Process,Contribution,Unit
"blasting | blasting | Cutoff, U",2.04847870137154,mol N-Eq
"blasting | blasting | Cutoff, U",1.031978251121226,mol N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.45614387872431955,mol N-Eq
"transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | Cutoff, U",0.22683972202749852,mol N-Eq
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014, renewable energy products | electricity, high voltage, renewable energy products | Cutoff, U",0.10934109633886199,mol N-Eq
"iron sinter production | iron sinter | Cutoff, U",0.10431956882810176,mol N-Eq
