Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.5407388413969784e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.448142117434842e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0888495527403814e-09,CTUh
"gold production | gold | Cutoff, U",7.525474582706456e-10,CTUh
"zinc mine operation | zinc concentrate | Cutoff, U",7.430351545350636e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.530280168852723e-10,CTUh
