Process,Contribution,Unit
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",5.00077540057344e-08,CTUh
"treatment of tyre wear emissions, lorry | tyre wear emissions, lorry | Cutoff, U",3.1471812526932796e-08,CTUh
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",2.032202329136811e-08,CTUh
"cast iron production | cast iron | Cutoff, U",1.3647605242625016e-08,CTUh
"treatment of tyre wear emissions, lorry | tyre wear emissions, lorry | Cutoff, U",1.2791099317385845e-08,CTUh
"transport, freight, lorry, >32 metric ton, diesel, EURO 4 | transport, freight, lorry, >32 metric ton, diesel, EURO 4 | Cutoff, U",9.843548116370176e-09,CTUh
