Process,Contribution,Unit
"treatment of waste wire plastic, municipal incineration FAE | waste wire plastic | Cutoff, U",40.40728670280612,m3 world Eq deprived
"hydrogen peroxide production, product in 50% solution state | hydrogen peroxide, without water, in 50% solution state | Cutoff, U",0.41286027974581035,m3 world Eq deprived
"water production, decarbonised | water, decarbonised | Cutoff, U",0.2702188618032656,m3 world Eq deprived
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | Cutoff, U",0.20925894794405853,m3 world Eq deprived
"gravel and sand quarry operation | gravel, round | Cutoff, U",0.08187084642978681,m3 world Eq deprived
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | Cutoff, U",0.07865493880324859,m3 world Eq deprived
