Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.938198549747842e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.838959486568184e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.1669571550039532e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.998723696991871e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.4675665651618495e-10,CTUh
"zinc mine operation | zinc concentrate | Cutoff, U",3.2068225678200986e-10,CTUh
