Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.190609018999776e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.1038636580856865e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0200430791939507e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.11761934848677e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.90512225413811e-10,CTUh
"treatment of lignite ash, opencast refill | lignite ash | Cutoff, U",2.6388226049746007e-10,CTUh
