Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",7.910056892001434e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",7.777864169059672e-07,CTUh
"uranium production, in yellowcake, in-situ leaching | uranium, in yellowcake | Cutoff, U",6.638327291293229e-07,CTUh
"electricity production, lignite | electricity, high voltage | Cutoff, U",2.0702136842963075e-07,CTUh
"treatment of lignite ash, opencast refill | lignite ash | Cutoff, U",1.590174263321317e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.5544609041409332e-07,CTUh
