Process,Contribution,Unit
"treatment of spoil from lignite mining, in surface landfill | spoil from lignite mining | Cutoff, U",0.01022459854594685,kg P-Eq
"treatment of spoil from hard coal mining, in surface landfill | spoil from hard coal mining | Cutoff, U",0.008233557070625133,kg P-Eq
"treatment of sulfidic tailings, from copper mine operation, tailings impoundment | sulfidic tailings, from copper mine operation | Cutoff, U",0.002848207153637177,kg P-Eq
"treatment of sulfidic tailings, from gold mine operation, tailings impoundment | sulfidic tailings, from gold mine operation | Cutoff, U",0.002095308789221475,kg P-Eq
"treatment of sulfidic tailings, from copper mine operation, tailings impoundment | sulfidic tailings, from copper mine operation | Cutoff, U",0.002051515740325771,kg P-Eq
"treatment of sulfidic tailings, from gold mine operation, tailings impoundment | sulfidic tailings, from gold mine operation | Cutoff, U",0.0015080656369508005,kg P-Eq
