Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.5016410932509902e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.4765456953659485e-07,CTUh
"treatment of wood ash mixture, pure, landfarming | wood ash mixture, pure | Cutoff, U",3.690132195483928e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.9509805092179236e-08,CTUh
"steel production, electric, low-alloyed | steel, low-alloyed | Cutoff, U",2.5830803790228633e-08,CTUh
"ferronickel production | ferronickel | Cutoff, U",2.5334359674270022e-08,CTUh
