Process,Contribution,Unit
"uranium production, in yellowcake, in-situ leaching | uranium, in yellowcake | Cutoff, U",3.5895520396641633e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.139210177379103e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.0867477555659482e-09,CTUh
"treatment of lignite ash, opencast refill | lignite ash | Cutoff, U",2.013892904723101e-09,CTUh
"ferrochromium production, high-carbon, 68% Cr | ferrochromium, high-carbon, 68% Cr | Cutoff, U",7.866724995029303e-10,CTUh
"electricity production, lignite | electricity, high voltage | Cutoff, U",6.98182702326165e-10,CTUh
