Process,Contribution,Unit
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",146.78832609320781,CTUe
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",81.82362384478108,CTUe
"treatment of water discharge from petroleum/natural gas extraction, onshore | water discharge from petroleum/natural gas extraction, onshore | Cutoff, U",43.10554922775906,CTUe
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",36.69707517713753,CTUe
"market for wastewater, average | wastewater, average | Cutoff, U",34.524266797163875,CTUe
"treatment of sulfidic tailings, from silver mine operation, tailings impoundment | sulfidic tailings, from silver mine operation | Cutoff, U",29.051399592473413,CTUe
