Process,Contribution,Unit
"slag landfill construction | slag landfill | Cutoff, U",0.005433735978557443,dimensionless
"road construction | road | Cutoff, U",0.005364663742732137,dimensionless
"process-specific burdens, slag landfill | process-specific burdens, slag landfill | Cutoff, U",0.00520364039052789,dimensionless
"residual material landfill construction | residual material landfill | Cutoff, U",0.004832631573692506,dimensionless
"treatment of waste cement, hydrated, residual material landfill | waste cement, hydrated | Cutoff, U",0.004289845110658747,dimensionless
"municipal waste incineration facility construction | municipal waste incineration facility | Cutoff, U",0.004117085830097871,dimensionless
