Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.202318652432533e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.115377600343366e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0223442216031095e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.13142024926541e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.913931923666037e-08,CTUh
"tin mine operation | tin concentrate | Cutoff, U",1.5349563889207583e-08,CTUh
