Process,Contribution,Unit
"blasting | blasting | Cutoff, U",19.489996297437106,mol N-Eq
"blasting | blasting | Cutoff, U",9.796520593462954,mol N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",2.3534012093111616,mol N-Eq
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",0.6582887390624053,mol N-Eq
"transport, freight, sea, ferry, heavy fuel oil | transport, freight, sea, ferry, heavy fuel oil | Cutoff, U",0.5909395085048611,mol N-Eq
"transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | Cutoff, U",0.4699325678399715,mol N-Eq
