Process,Contribution,Unit
"treatment of waste wire plastic, municipal incineration FAE | waste wire plastic | Cutoff, U",0.030019245023823766,mol N-Eq
"quicklime production, in pieces, loose | quicklime, in pieces, loose | Cutoff, U",0.005570758918461076,mol N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.0029664457793555977,mol N-Eq
"treatment of waste plastic, industrial electronics, municipal incineration FAE | waste plastic, industrial electronics | Cutoff, U",0.0022688815945697788,mol N-Eq
"clinker production | clinker | Cutoff, U",0.002220063408595635,mol N-Eq
"transport, freight, sea, tanker for petroleum, heavy fuel oil | transport, freight, sea, tanker for petroleum, heavy fuel oil | Cutoff, U",0.0018981509374329482,mol N-Eq
