Process,Contribution,Unit
"road construction | road | Cutoff, U",1.6439068914247115,dimensionless
"softwood forestry, pine, sustainable forest management | pulpwood, softwood, with bark, green, measured as green volume under bark | Cutoff, U",1.5585008536810363,dimensionless
"softwood forestry, spruce, sustainable forest management | pulpwood, softwood, with bark, green, measured as green volume under bark | Cutoff, U",1.3937175721713762,dimensionless
"residual material landfill construction | residual material landfill | Cutoff, U",1.3863427851325032,dimensionless
"treatment of waste cement, hydrated, residual material landfill | waste cement, hydrated | Cutoff, U",1.2304118315713626,dimensionless
"treatment of decarbonising waste, residual material landfill | decarbonising waste | Cutoff, U",0.7659947249753358,dimensionless
