Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.6352501495323055e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.591209898285614e-09,CTUh
"aluminium production, primary, ingot | aluminium, primary, ingot | Cutoff, U",1.6522915928955388e-09,CTUh
"chlorobenzenes production, benzene chlorination | p-dichlorobenzene | Cutoff, U",1.3283567137522143e-09,CTUh
"chlor-alkali electrolysis, membrane cell | sodium hydroxide, without water, in 50% solution state | Cutoff, U",1.0502066586329679e-09,CTUh
"chlor-alkali electrolysis, membrane cell | potassium hydroxide | Cutoff, U",8.168576087182508e-10,CTUh
