Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.8993251666922197e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.8675836800044628e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.732497447470294e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.2385327706811589e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.4289454183785983e-07,CTUh
"zinc mine operation | copper concentrate, sulfide ore | Cutoff, U",4.558823840330159e-08,CTUh
